Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Response Date,Month of Response Date,predicted_level1,NLTK_Vader_Sentiment,TextBlob_NaiveBayes_Sentiment,TextBlob_Sentiment
367039115,HP OfficeJet Pro 8020 series,US,4,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8028e All-in-One Printer,"The instructions are laughable. There's more information about selling me ink than there is about the machine and trouble shooting. My printer printed one document correctly, then ruined 6 sheets of paper while trying to print 3 more documents before it finally decided that there was a paper jam. The app gave no notice. There's nothing regarding adjustments to the paper tray in the instructions.",IIC,65,2024-02-28 16:59:18,2024-02-01 00:00:00,Print quality,-0.7783,neg,0.06
335605962,HP DeskJet 2723e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2723e All-in-One Printer,"because I found out yesterday, you have to stay with the program to get the ink to work, I will be calling in tomorrow to figure out how to make my printer work again and join the racket.",IPH,38,2023-09-05 17:36:15,2023-09-01 00:00:00,Others,0.296,pos,0.0
340466745,HP OfficeJet Pro 8034e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8034e All-in-One Printer,"I have sent several notes in saying my printer is not working properly, it pulls through multiple pages simultaneously and jams, pulls through multiple pages and prints have on one page and half on the next. It is a color printer and only prints black and white. I even went back to Office Depot where I bought this printer less than a year ago and they waved me off...not their problem. It is soooo frustrating. I sent several notes with my ink and paper plan asking customer service to call me - crickets. Very disappointed",IIC,95,2023-10-03 15:07:22,2023-10-01 00:00:00,Customer experience & expectation,-0.8399,pos,-0.13392857142857142
369132429,HP DeskJet 2720e All-in-One Printer,AU,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2720e All-in-One Printer,The printer didn’t work properly and then when I replaced the cartridges it still didn’t work. Returned it to office works and they said loads of people had problems. So I bought an Epson instead. The HP printer only cost me a fortune in ink,IPH,45,2024-03-07 00:00:14,2024-03-01 00:00:00,Cartridge Problem,-0.4019,pos,0.0
353779715,HP 301 Black Original Ink Cartridge,IT,10,Web Reviews,Italian,Amazon IT,5.0,Supplies - Ink,Pyramid Refresh,,HP 301 Black Original Ink Cartridge,ITEM AS PER DESCRIPTION,IPH,4,2023-11-25 00:00:00,2023-11-01 00:00:00,Others,0.0,pos,0.0
322733339,HP OfficeJet Pro 9015e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,MAGNUS,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,process take court false advertising free ink program many hour spend try take back control printer purchase four printer three disabled american veteran issue printer loyal customer law department know name soon send many message like response see federal court,,40,2023-06-29 16:14:21,2023-06-01 00:00:00,"Others, Instant Ink related, Customer experience & expectation",0.836,pos,0.1259259259259259
329333929,HP 304 Black Original Ink Cartridge,DE,2,Web Reviews,German,Amazon DE,1.0,Supplies - Ink,Dolmen Refresh,,HP 304 Black Original Ink Cartridge,"Unbelievable, wasted two cartridges, and couldn't even print out a 46 page contract completely, for me that's cheating!",IPH,18,2023-07-25 01:00:00,2023-07-01 00:00:00,Customer experience & expectation,-0.7424,neg,-0.10833333333333334
342789339,HP ENVY 6030e All-in-One Printer,IT,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6030e All-in-One Printer,"My experience is good. I purchased an HP Envy 6000 series printer, I am happy with it and I have activated a plan that involves sending the cartridges which have always arrived promptly. The only problem is that sometimes it freezes, I solve it with HP Scan and Doctor but for a person who is not very skilled or who is in a hurry it can be a problem. Furthermore, the reporting of empty paper and empty cartridges should be clearer. Thanks Eleonora",IPH,83,2023-10-16 23:31:52,2023-10-01 00:00:00,Customer experience & expectation,-0.2144,neg,0.1868131868131868
326561274,HP 952XL High Yield Black Original Ink Cartridge,US,10,Web Reviews,English,HP US,5.0,Supplies - Ink,Supernesta,,HP 952XL High Yield Black Original Ink Cartridge,Ordered brand new but received unwrapped in box. May be recycled ?,IIC,12,2023-07-13 08:48:57,2023-07-01 00:00:00,Others,0.0,pos,0.13636363636363635
338656704,HP DeskJet Ink Advantage 2775 All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2775 All-in-One Printer,"Easy setup, color looks good. I haven’t tried printing photos as of yet. Cost effective tool ..:-)",IPH,17,2023-09-21 10:14:28,2023-09-01 00:00:00,"Instant Ink related, Customer experience & expectation, Print quality, General satisfied",0.836,pos,0.5583333333333333
341175881,HP 952 Black Original Ink Cartridge,US,10,Web Reviews,English,Office Depot,5.0,Supplies - Ink,Supernesta,,HP 952 Black Original Ink Cartridge,I love the prices of printer ink at Office Max,IIC,10,2023-09-28 21:54:32,2023-09-01 00:00:00,Others,0.6369,pos,0.5
335217755,HP Smart Tank 7301 All-in-One,US,0,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7301 All-in-One,Defective ink parts in a new printer is not acceptable,CISS,10,2023-09-08 11:33:28,2023-09-01 00:00:00,"Brand Loyalty, Cartridge Problem",-0.5943,pos,0.13636363636363635
349611974,DeskJet 4100 All-in-One Printer series,AT,5,HPS Surveys,German,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4120e All-in-One Printer,"Actually, my previous printer, which was 4 or 5 years old and cost the same as this one, was more modern than this one. It looks very delicate, the control panel is very spartan and resembles a printer from 10 years ago. No touchscreen. Only 6 buttons, each with 1 function. Cancel, Info, WLAN, black copy, color copy, and with this you have to press it repeatedly until you have the desired number of copies you need.🙄",IPH,77,2023-11-26 12:20:00,2023-11-01 00:00:00,Print quality,-0.079,pos,0.030740740740740735
355446394,HP DeskJet 4155e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,Easy access to obtain ink cartridges.,IPH,6,2023-12-29 12:35:16,2023-12-01 00:00:00,Others,0.4404,pos,0.43333333333333335
374213562,HP DeskJet Ink Advantage 2774 All-in-One Printer,BR,3,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2779 All-in-One Printer,"I only use the printer a little for my son's school work and to print documents, last week I went to do a printout and everything came out blurry and failed, I used the print head alignment to clean it, I bought two new cartridges and nothing and the problem continued I wouldn't recommend it to any family member. I love HP computers and other products, but this printer honestly left a lot to be desired, I'm already pricing one from the competitor.",IPH,83,2024-03-30 11:18:48,2024-03-01 00:00:00,"Instant Ink related, Customer experience & expectation, Cartridge Problem, Printer Hardware/Printing issues",0.8327,neg,0.021170033670033672
329192763,HP ENVY 6020e All-in-One Printer,GB,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6020e All-in-One Printer,"I do like the printer but it doesn’t always work and there are times I have to turn it all off at the printer and the plug before it decides to work. The information on how to rectify problems seems very complicated and the right information isn’t easy to access. I think this is the most difficult thing. I use up instant ink too and finding where the information is, really isn’t simple, so it isn’t the printer at fault but the information and moreover how to find that information",IPH,90,2023-08-04 00:15:21,2023-08-01 00:00:00,Printer Hardware/Printing issues,-0.7343,pos,0.03363095238095238
327915885,HP DeskJet 2710e All-in-One Printer,GB,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,"It is a good high-resolution printer that is responsive and easy to use. However, I encountered difficulties with the installation, and I could not get a subscription to the online ink offer.",IPH,32,2023-07-27 02:45:10,2023-07-01 00:00:00,Instant Ink related,0.7269,pos,0.5666666666666667
322736110,HP DeskJet 4122e All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,OBELISK,Taccola Yeti,HP DeskJet 4122e All-in-One Printer,excellent value occasional use multifunction printer ink monitor facility ensure run ink surprise spend cartridge,,15,2023-06-24 23:56:54,2023-06-01 00:00:00,Customer experience & expectation,0.8689,pos,0.5
327516366,HP OfficeJet 3830 All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Shaolin,HP OfficeJet 3830 All-in-One Printer,My printer came with ink that was half full. I have never bought a printer that I needed to buy ink for immediately,IPH,23,2023-07-29 12:43:03,2023-07-01 00:00:00,Customer experience & expectation,0.0,pos,0.09166666666666666
333693117,HP 67XL High Yield Black/67 Tri-color 2-pack Original Ink Cartridges,US,2,Web Reviews,English,Staples,1.0,Supplies - Ink,Obelisk,,HP 67XL High Yield Black/67 Tri-color 2-pack Original Ink Cartridges,I recommend buying ink some where else staples is over charging the price staples is higher than what manufacturers charge it is wrong,IPH,23,2023-08-25 08:00:00,2023-08-01 00:00:00,Cost,-0.1531,pos,-0.125
382369917,HP OfficeJet Pro 8020 series,US,0,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8028e All-in-One Printer,I had a terrible experience with the black ink cartridge 910XL.  When I opened it up to put in the printer it exploded.  Black ink  got all over my desk and worse than that my beige carpet.  My carpet is a mess.  I have used HP printers and ink for over 15 years and never had a problem,IIC,58,2024-04-19 14:53:22,2024-04-01 00:00:00,"Cartridge problem, Print quality",-0.7537,neg,-0.3816666666666667
382122676,HP Smart Tank 7602 All-in-One,US,10,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7602 All-in-One,The quality of the printer is excellent. I love the fact you do not have to change the ink so often. Thank you.,CISS,23,2024-04-19 11:41:28,2024-04-01 00:00:00,"Instant Ink related, General satisfied, Customer experience & expectation, Print quality",0.8928,pos,0.75
366973933,HP DeskJet Ink Advantage 2774 All-in-One Printer,BR,9,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2779 All-in-One Printer,"This is the second printer from this line that I have purchased. It is very practical and agile, however, the downside is that the ink runs out very quickly and the original cartridges are very expensive. I reloaded the other cartridges but when it no longer recognized, it damaged the machine and couldn't be repaired. If you buy originals, it's almost the price of the machine.",IPH,66,2024-02-27 18:12:58,2024-02-01 00:00:00,"Customer experience & expectation, Cost, Brand Loyalty",-0.7579,pos,0.10476190476190475
355573621,HP ENVY 6430e All-in-One Printer,GB,3,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6430e All-in-One Printer,Having to agree to only use HP ink is an imposition. Instant Ink is not a good deal either. It costs me more than even buying original HP cartridges,IPH,29,2023-12-30 03:11:27,2023-12-01 00:00:00,"Brand Loyalty, Cartridge Problem, Instant Ink related, Customer experience & expectation",0.3387,pos,0.10500000000000001
365297906,HP OfficeJet Pro 9120e Series,US,2,HPS Surveys,English,,,Supplies - Ink,Nocturne,Marconi Yeti,HP OfficeJet Pro 9125e All-in-One Printer,The color printing is disappointing and we have had a lot of trouble with paper jams using Hammermill paper which I believe is high quality.,IIC,25,2024-02-17 10:32:00,2024-02-01 00:00:00,Print quality,-0.7096,neg,-0.21333333333333335
349005367,HP DeskJet 2742e All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2742e All-in-One Printer,I love my HP printer is connected to my Wi-Fi and my phone and it is very easy to print out important documents I received my ink in a timely manner,IPH,31,2023-11-21 04:50:20,2023-11-01 00:00:00,Others,0.8479,pos,0.4877777777777778
380504888,HP OfficeJet Pro 9010 series,CA,1,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,Ink cartridge or printer appears to be defective - keep getting error,IIC,12,2024-04-16 07:29:08,2024-04-01 00:00:00,Cartridge Problem,-0.6808,pos,0.0
361025435,HP 302 Black Original Ink Cartridge,IT,10,Web Reviews,Italian,Amazon IT,5.0,Supplies - Ink,Dolmen Refresh,,HP 302 Black Original Ink Cartridge,Perfette e spedizione veloce,IPH,4,2024-01-13 00:00:00,2024-01-01 00:00:00,Others,0.0,pos,0.0
320677835,HP 301 2-pack Black/Tri-color Original Ink Cartridges,IT,2,Web Reviews,Italian,Amazon IT,1.0,Supplies - Ink,Pyramid Refresh,,HP 301 2-pack Black/Tri-color Original Ink Cartridges,unfortunately work printer support cartridge 301 recognize work 30 throw away open even return,IPH,14,2023-06-10 01:00:00,2023-06-01 00:00:00,Others,0.0772,neg,-0.25
357702697,HP DeskJet 2729 All-in-One Printer,IN,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2729 All-in-One Printer,The ink dries up pretty fast. I am unable to order ink from the app.,IPH,15,2024-01-10 00:12:12,2024-01-01 00:00:00,Customer experience & expectation,0.4939,pos,-0.016666666666666663
368983884,HP 952 Yellow Original Ink Cartridge,US,8,Web Reviews,English,Office Depot,4.0,Supplies - Ink,Supernesta,,HP 952 Yellow Original Ink Cartridge,HP ink has always been reliable and consistent.,IIC,8,2024-02-25 07:57:42,2024-02-01 00:00:00,General satisfied,0.0,pos,0.25
373138272,HP DeskJet Ink Advantage 2774 All-in-One Printer,BR,3,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2779 All-in-One Printer,"The printer doesn't do what it promises, I went to print some work and in less than 20 printed sheets the ink ran out. And detail, the cartridge is quite expensive to buy another black and color one. There are more than 170 for both. The value of the printer was 390 reais. It's absurd that the cartridge is almost the value of the printer. So something that could make life easier for a mother of 3 young children where she needs to print some school activities, doesn't know what to do and goes back to printing at a stationery store where the cost is low.
 Bad purchase I made. Even the printer is stored in the box without any use. Because there's no point in changing the cartridge, paying more than 170 reais if I can't print more than 20 sheets of school activities. Imagine the loss with each purchase of a cartridge to use in this printer. A suggestion would be cartridges with affordable prices, less than 50 reais per pair or with loads that can print more than 300 sheets.",IPH,183,2024-03-25 17:48:08,2024-03-01 00:00:00,Others,-0.046,pos,-0.007692307692307674
